"FitApply..Test Condition","FitApply..ID","MTVC.gs0.variable","MTVC.gs0.value"
"T2","VISTA_260_270","MTVC.ds50.pvalue.treatment",0.7866761357778584
"T2","YES_420_432","MTVC.ds50.LogFC",0.4426524434714936
"T2","YES_420_432","MTVC.ds50.pvalue.treatment",0.5538275394321848
"T2","ZAP70_313_325","MTVC.ds50.LogFC",-0.17215448775059794
"T2","ZAP70_313_325","MTVC.ds50.pvalue.treatment",0.2311410491644108
"T2","ZAP70_485_497","MTVC.ds50.LogFC",-0.05375175759826592
"T2","ZAP70_485_497","MTVC.ds50.pvalue.treatment",0.7971748576772724
"T2","ZBT16_621_633","MTVC.ds50.LogFC",-0.40899736027734757
"T2","ZBT16_621_633","MTVC.ds50.pvalue.treatment",0.05369205504043606
"T3","41_654_666","MTVC.ds50.LogFC",0.2373505155113999
"T3","41_654_666","MTVC.ds50.pvalue.treatment",0.23651047000125525
"T3","ACHD_383_395","MTVC.ds50.LogFC",0.0012928058003217858
"T3","ACHD_383_395","MTVC.ds50.pvalue.treatment",0.9969186496011053
"T3","AKT1_170_182","MTVC.ds50.LogFC",-0.033552910677706174
"T3","AKT1_170_182","MTVC.ds50.pvalue.treatment",0.8206331068322221
"T3","ANXA2_17_29","MTVC.ds50.LogFC",0.24064106442835081
"T3","ANXA2_17_29","MTVC.ds50.pvalue.treatment",0.6055417846794877
"T3","ARAF_297_307","MTVC.ds50.LogFC",0.08698585300262558
"T3","ARAF_297_307","MTVC.ds50.pvalue.treatment",0.6668872973612134
"T3","BTLA_252_262","MTVC.ds50.LogFC",0.188144439191357
"T3","BTLA_252_262","MTVC.ds50.pvalue.treatment",0.11056743462085272
"T3","CD28_203_215","MTVC.ds50.LogFC",0.03766893784283457
"T3","CD28_203_215","MTVC.ds50.pvalue.treatment",0.7289808271900369
"T3","CD3E_182_194","MTVC.ds50.LogFC",0.22458756344565745
"T3","CD3E_182_194","MTVC.ds50.pvalue.treatment",0.4034755233736176
"T3","CD3E_193_205","MTVC.ds50.LogFC",0.0688493476919596
"T3","CD3E_193_205","MTVC.ds50.pvalue.treatment",0.6167312911064655
"T3","CD3Z_105_117","MTVC.ds50.LogFC",0.5458648005248568
"T3","CD3Z_105_117","MTVC.ds50.pvalue.treatment",0.5129109352728634
"T3","CD3Z_135_147","MTVC.ds50.LogFC",0.5747724589366924
"T3","CD3Z_135_147","MTVC.ds50.pvalue.treatment",0.31322104562389264
"T3","CD3Z_77_89","MTVC.ds50.LogFC",0.0014739475542460052
"T3","CD3Z_77_89","MTVC.ds50.pvalue.treatment",0.9936271246205468
"T3","CD70_9_21_C17S","MTVC.ds50.LogFC",0.08877508461170687
"T3","CD70_9_21_C17S","MTVC.ds50.pvalue.treatment",0.4563291467381245
"T3","CD79A_181_193","MTVC.ds50.LogFC",0.2354758841215928
"T3","CD79A_181_193","MTVC.ds50.pvalue.treatment",0.10450409267890892
"T3","CDK1_9_21","MTVC.ds50.LogFC",0.240472852266889
"T3","CDK1_9_21","MTVC.ds50.pvalue.treatment",0.18482285411003652
"T3","CDK2_8_20","MTVC.ds50.LogFC",0.2927691919484992
"T3","CDK2_8_20","MTVC.ds50.pvalue.treatment",0.1314301374056972
"T3","CDK4_11_23","MTVC.ds50.LogFC",0.2528596721071681
"T3","CDK4_11_23","MTVC.ds50.pvalue.treatment",0.2667459555991354
"T3","CDK7_157_169","MTVC.ds50.LogFC",-0.07615261377819296
"T3","CDK7_157_169","MTVC.ds50.pvalue.treatment",0.4725016701857463
"T3","CTNB1_79_91","MTVC.ds50.LogFC",1.6375025425668264
"T3","CTNB1_79_91","MTVC.ds50.pvalue.treatment",0.06237489908266336
"T3","DCX_67_79","MTVC.ds50.LogFC",0.0022346199266019403
"T3","DCX_67_79","MTVC.ds50.pvalue.treatment",0.9793265438476402
"T3","DDR1_506_518","MTVC.ds50.LogFC",-0.10675062725675634
"T3","DDR1_506_518","MTVC.ds50.pvalue.treatment",0.43243763613871566
"T3","DYR1A_212_224","MTVC.ds50.LogFC",0.00875241529889194
"T3","DYR1A_212_224","MTVC.ds50.pvalue.treatment",0.9879851286232433
"T3","DYR1A_312_324","MTVC.ds50.LogFC",0.0032845132352296836
"T3","DYR1A_312_324","MTVC.ds50.pvalue.treatment",0.9825771377511434
"T3","EFS_246_258","MTVC.ds50.LogFC",0.2429387701718298
"T3","EFS_246_258","MTVC.ds50.pvalue.treatment",0.06529566327155711
"T3","EGFR_1103_1115","MTVC.ds50.LogFC",0.6922415405501079
"T3","EGFR_1103_1115","MTVC.ds50.pvalue.treatment",0.22452211456258198
"T3","ENOG_37_49","MTVC.ds50.LogFC",0.248702917422162
"T3","ENOG_37_49","MTVC.ds50.pvalue.treatment",0.09391271083515829
"T3","EPHA1_774_786","MTVC.ds50.LogFC",0.46252858007047815
"T3","EPHA1_774_786","MTVC.ds50.pvalue.treatment",0.10287007950301019
"T3","EPHA2_765_777","MTVC.ds50.LogFC",0.6439508338577313
"T3","EPHA2_765_777","MTVC.ds50.pvalue.treatment",0.051207788558848
"T3","EPHA4_589_601","MTVC.ds50.LogFC",-0.2749140921617823
"T3","EPHA4_589_601","MTVC.ds50.pvalue.treatment",0.7372688829615852
"T3","EPHA7_607_619","MTVC.ds50.LogFC",0.16216980008542264
"T3","EPHA7_607_619","MTVC.ds50.pvalue.treatment",0.4987549818827739
"T3","EPHB1_771_783","MTVC.ds50.LogFC",0.6210021418289282
"T3","EPHB1_771_783","MTVC.ds50.pvalue.treatment",0.18261199627800706
"T3","EPHB4_583_595","MTVC.ds50.LogFC",-0.24565122890207072
"T3","EPHB4_583_595","MTVC.ds50.pvalue.treatment",0.645518924792359
"T3","EPOR_361_373","MTVC.ds50.LogFC",0.30987846921144424
"T3","EPOR_361_373","MTVC.ds50.pvalue.treatment",0.2923307572093845
"T3","EPOR_419_431","MTVC.ds50.LogFC",0.6188224219476919
"T3","EPOR_419_431","MTVC.ds50.pvalue.treatment",0.25729725388073943
"T3","FAK1_569_581","MTVC.ds50.LogFC",0.26506516844678535
"T3","FAK1_569_581","MTVC.ds50.pvalue.treatment",0.09594497600282215
"T3","FAK2_572_584","MTVC.ds50.LogFC",0.2547161811270543
"T3","FAK2_572_584","MTVC.ds50.pvalue.treatment",0.12203876942845504
"T3","FER_707_719","MTVC.ds50.LogFC",0.29795448970123234
"T3","FER_707_719","MTVC.ds50.pvalue.treatment",0.21161207892136602
"T3","FES_706_718","MTVC.ds50.LogFC",0.3945359300466615
"T3","FES_706_718","MTVC.ds50.pvalue.treatment",0.08119833865774817
"T3","FRK_380_392","MTVC.ds50.LogFC",0.3358815732465466
"T3","FRK_380_392","MTVC.ds50.pvalue.treatment",0.04362362791745866
"T3","GSK3B_210_222_C218S","MTVC.ds50.LogFC",0.06565183533091572
"T3","GSK3B_210_222_C218S","MTVC.ds50.pvalue.treatment",0.7063541292932982
"T3","HAVR2_257_267_G257K","MTVC.ds50.LogFC",0.283455545428037
"T3","HAVR2_257_267_G257K","MTVC.ds50.pvalue.treatment",0.07767627330070614
"T3","IRS2_626_638","MTVC.ds50.LogFC",0.40374216148531616
"T3","IRS2_626_638","MTVC.ds50.pvalue.treatment",0.17018489063898845
"T3","JAK1_1027_1039","MTVC.ds50.LogFC",0.8101741280506276
"T3","JAK1_1027_1039","MTVC.ds50.pvalue.treatment",0.06525550728774054
"T3","JAK2_563_577","MTVC.ds50.LogFC",0.6207792610182917
"T3","JAK2_563_577","MTVC.ds50.pvalue.treatment",0.32568291635677005
"T3","JAK3_974_986","MTVC.ds50.LogFC",0.4118045230135691
"T3","JAK3_974_986","MTVC.ds50.pvalue.treatment",0.10916762438678074
"T3","K2C6B_53_65","MTVC.ds50.LogFC",0.08940572052796415
"T3","K2C6B_53_65","MTVC.ds50.pvalue.treatment",0.5394302003156337
"T3","K2C8_425_437","MTVC.ds50.LogFC",0.21629371778227663
"T3","K2C8_425_437","MTVC.ds50.pvalue.treatment",0.4660354127477533
"T3","KIT_930_942_C942S","MTVC.ds50.LogFC",0.28520387575671036
"T3","KIT_930_942_C942S","MTVC.ds50.pvalue.treatment",0.18152246876168876
"T3","LCK_387_399","MTVC.ds50.LogFC",0.6615706071603653
"T3","LCK_387_399","MTVC.ds50.pvalue.treatment",0.2340955504622797
"T3","MAPK3_198_210_C203S","MTVC.ds50.LogFC",0.4606075967486693
"T3","MAPK3_198_210_C203S","MTVC.ds50.pvalue.treatment",0.129939266220084
"T3","MBP_198_210","MTVC.ds50.LogFC",0.19970852245592605
"T3","MBP_198_210","MTVC.ds50.pvalue.treatment",0.156334622176044
"T3","MBP_259_271","MTVC.ds50.LogFC",-0.086353577956105
"T3","MBP_259_271","MTVC.ds50.pvalue.treatment",0.8112405339989857
"T3","MET_1227_1239","MTVC.ds50.LogFC",0.36556642362790526
"T3","MET_1227_1239","MTVC.ds50.pvalue.treatment",0.09167468336960383
"T3","MET_1228_1240","MTVC.ds50.LogFC",0.32815556953564773
"T3","MET_1228_1240","MTVC.ds50.pvalue.treatment",0.2167074886175666
"T3","MK01_180_192","MTVC.ds50.LogFC",-0.0412430952928373
"T3","MK01_180_192","MTVC.ds50.pvalue.treatment",0.7564937590202248
"T3","MK03_199_208","MTVC.ds50.LogFC",0.3579537994964059
"T3","MK03_199_208","MTVC.ds50.pvalue.treatment",0.04040475808879762
"T3","MK07_212_224","MTVC.ds50.LogFC",0.41143806387023846
"T3","MK07_212_224","MTVC.ds50.pvalue.treatment",0.18552112118360653
"T3","MK08_181_191","MTVC.ds50.LogFC",0.08474342232249454
"T3","MK08_181_191","MTVC.ds50.pvalue.treatment",0.36408001349825847
"T3","MK10_216_228","MTVC.ds50.LogFC",0.10966940500584758
"T3","MK10_216_228","MTVC.ds50.pvalue.treatment",0.3411753887360396
"T3","MK12_180_189_M182B","MTVC.ds50.LogFC",0.0723134510731734
"T3","MK12_180_189_M182B","MTVC.ds50.pvalue.treatment",0.8939122556427936
"T3","MPZL1_235_246_H235K_Q236K","MTVC.ds50.LogFC",0.15985741244322318
"T3","MPZL1_235_246_H235K_Q236K","MTVC.ds50.pvalue.treatment",0.4203476000759063
"T3","NCF1_313_325","MTVC.ds50.LogFC",-0.029446917300698042
"T3","NCF1_313_325","MTVC.ds50.pvalue.treatment",0.8505068761208814
"T3","NPT2A_501_513","MTVC.ds50.LogFC",-0.060585798906398446
"T3","NPT2A_501_513","MTVC.ds50.pvalue.treatment",0.6118700615812898
"T3","NTRK2_696_708","MTVC.ds50.LogFC",0.11705269581706365
"T3","NTRK2_696_708","MTVC.ds50.pvalue.treatment",0.49814213162452314
"T3","P85A_600_612","MTVC.ds50.LogFC",0.525227245945434
"T3","P85A_600_612","MTVC.ds50.pvalue.treatment",0.09336955763932764
"T3","PAXI_111_123","MTVC.ds50.LogFC",0.24805863495204597
"T3","PAXI_111_123","MTVC.ds50.pvalue.treatment",0.18760249190729827
"T3","PAXI_24_36","MTVC.ds50.LogFC",0.40556856186796963
"T3","PAXI_24_36","MTVC.ds50.pvalue.treatment",0.08348349901587793
"T3","PDPK1_2_14","MTVC.ds50.LogFC",0.12715944927685466
"T3","PDPK1_2_14","MTVC.ds50.pvalue.treatment",0.4128183573179647
"T3","PDPK1_369_381","MTVC.ds50.LogFC",0.9649941424543036
"T3","PDPK1_369_381","MTVC.ds50.pvalue.treatment",0.04937755338283112
"T3","PECA1_706_718","MTVC.ds50.LogFC",0.16364146351516223
"T3","PECA1_706_718","MTVC.ds50.pvalue.treatment",0.2597516259621113
"T3","PECA1_708_718","MTVC.ds50.LogFC",0.24420155966469442
"T3","PECA1_708_718","MTVC.ds50.pvalue.treatment",0.061368152589428515
"T3","PGFRB_1002_1014","MTVC.ds50.LogFC",0.12598060128751884
"T3","PGFRB_1002_1014","MTVC.ds50.pvalue.treatment",0.8387242979226563
"T3","PGFRB_1014_1028","MTVC.ds50.LogFC",0.47304626266101857
"T3","PGFRB_1014_1028","MTVC.ds50.pvalue.treatment",0.5313014835751817
"T3","PGFRB_572_584","MTVC.ds50.LogFC",0.27292724681758357
"T3","PGFRB_572_584","MTVC.ds50.pvalue.treatment",0.04000017135110756
"T3","PGFRB_709_721","MTVC.ds50.LogFC",0.21773233859193014
"T3","PGFRB_709_721","MTVC.ds50.pvalue.treatment",0.4130727969524308
"T3","PGFRB_768_780","MTVC.ds50.LogFC",0.26706660755507156
"T3","PGFRB_768_780","MTVC.ds50.pvalue.treatment",0.4267559598318724
"T3","PGFRB_771_783","MTVC.ds50.LogFC",0.9267574507341935
"T3","PGFRB_771_783","MTVC.ds50.pvalue.treatment",0.29692728624466014
"T3","PLCG1_764_776","MTVC.ds50.LogFC",0.2528169217878004
"T3","PLCG1_764_776","MTVC.ds50.pvalue.treatment",0.16202968007436414
"T3","PLCG2_1191_1203_C1200S","MTVC.ds50.LogFC",0.3260669554667474
"T3","PLCG2_1191_1203_C1200S","MTVC.ds50.pvalue.treatment",0.07498662613510532
"T3","PLCG2_1211_1222_N1211K_N1212K","MTVC.ds50.LogFC",0.008316138482935375
"T3","PLCG2_1211_1222_N1211K_N1212K","MTVC.ds50.pvalue.treatment",0.9779377487119989
"T3","PP2AB_297_309","MTVC.ds50.LogFC",0.37013334671302023
"T3","PP2AB_297_309","MTVC.ds50.pvalue.treatment",0.038227606953417315
"T3","PRGR_786_798","MTVC.ds50.LogFC",0.2840691751106894
"T3","PRGR_786_798","MTVC.ds50.pvalue.treatment",0.564748291704043
"T3","PRRX2_202_214","MTVC.ds50.LogFC",0.18997837096970852
"T3","PRRX2_202_214","MTVC.ds50.pvalue.treatment",0.3969645995983373
"T3","PTN11_539_551","MTVC.ds50.LogFC",-0.3551359867324407
"T3","PTN11_539_551","MTVC.ds50.pvalue.treatment",0.10699887036771338
"T3","PTN11_541_551","MTVC.ds50.LogFC",0.11643677477246824
"T3","PTN11_541_551","MTVC.ds50.pvalue.treatment",0.5314328309926648
"T3","PTN11_57_67","MTVC.ds50.LogFC",0.2717952230065832
"T3","PTN11_57_67","MTVC.ds50.pvalue.treatment",0.18500159001204364
"T3","PTN11_580_590","MTVC.ds50.LogFC",0.5576563511068363
"T3","PTN11_580_590","MTVC.ds50.pvalue.treatment",0.047780615299311435
"T3","PTN6_531_541","MTVC.ds50.LogFC",0.30889459155923293
"T3","PTN6_531_541","MTVC.ds50.pvalue.treatment",0.07121669540912912
"T3","PTN6_558_570","MTVC.ds50.LogFC",0.01923723089830189
"T3","PTN6_558_570","MTVC.ds50.pvalue.treatment",0.9404739278497307
"T3","RAF1_332_344","MTVC.ds50.LogFC",0.07327306140525516
"T3","RAF1_332_344","MTVC.ds50.pvalue.treatment",0.6068515809189874
"T3","RASA1_453_465","MTVC.ds50.LogFC",0.16469469297743444
"T3","RASA1_453_465","MTVC.ds50.pvalue.treatment",0.3070783751100783
"T3","RB_804_816","MTVC.ds50.LogFC",0.006275181191502953
"T3","RB_804_816","MTVC.ds50.pvalue.treatment",0.9590276167630079
"T3","RET_1022_1034","MTVC.ds50.LogFC",0.2360883635047695
"T3","RET_1022_1034","MTVC.ds50.pvalue.treatment",0.22002396733987784
"T3","RON_1346_1358","MTVC.ds50.LogFC",0.7049176083877852
"T3","RON_1346_1358","MTVC.ds50.pvalue.treatment",0.35336604899388036
"T3","SHC1_309_321","MTVC.ds50.LogFC",-0.08758088930335674
"T3","SHC1_309_321","MTVC.ds50.pvalue.treatment",0.5296678629121603
"T3","STAT2_684_696","MTVC.ds50.LogFC",-0.00006125231226516972
"T3","STAT2_684_696","MTVC.ds50.pvalue.treatment",0.999661538325054
"T3","TEC_512_524","MTVC.ds50.LogFC",0.5482880417736077
"T3","TEC_512_524","MTVC.ds50.pvalue.treatment",0.04295506935468407
"T3","TYRO3_679_691","MTVC.ds50.LogFC",0.11790902777846295
"T3","TYRO3_679_691","MTVC.ds50.pvalue.treatment",0.475874233142243
"T3","VGFR2_944_956","MTVC.ds50.LogFC",0.30318757522219697
"T3","VGFR2_944_956","MTVC.ds50.pvalue.treatment",0.03257060778899157
"T3","VGFR2_989_1001","MTVC.ds50.LogFC",0.3558793380842832
"T3","VGFR2_989_1001","MTVC.ds50.pvalue.treatment",0.18268708855403704
"T3","VGFR3_1061_1073","MTVC.ds50.LogFC",-0.21532021811253566
"T3","VGFR3_1061_1073","MTVC.ds50.pvalue.treatment",0.4533155802460809
"T3","VINC_815_827","MTVC.ds50.LogFC",0.09996948390707208
"T3","VINC_815_827","MTVC.ds50.pvalue.treatment",0.44340325581018947
"T3","VISTA_260_270","MTVC.ds50.LogFC",-0.001994899728745763
"T3","VISTA_260_270","MTVC.ds50.pvalue.treatment",0.9876843197060734
"T3","YES_420_432","MTVC.ds50.LogFC",1.7011956409755986
"T3","YES_420_432","MTVC.ds50.pvalue.treatment",0.031404948064627014
"T3","ZAP70_313_325","MTVC.ds50.LogFC",0.195044392868464
"T3","ZAP70_313_325","MTVC.ds50.pvalue.treatment",0.17706729502858565
"T3","ZAP70_485_497","MTVC.ds50.LogFC",0.45494894207755326
"T3","ZAP70_485_497","MTVC.ds50.pvalue.treatment",0.0393681880342982
"T3","ZBT16_621_633","MTVC.ds50.LogFC",0.04252664503071393
"T3","ZBT16_621_633","MTVC.ds50.pvalue.treatment",0.8333544656368286
